# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=876692233
# chain_id=4
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
352.124,0.771613,0.306686,3,7,0,-348.624,-0.355381,0.0328505,3.25106,-0.534611,0.757945,-0.331326,-1.75224,0.0192334,0.0210962,0.0199719,-0.796523,-0.796523
353.512,0.993801,0.295863,4,15,0,-350.279,-0.338677,0.0291891,3.26035,-0.491983,0.761951,-0.342609,-1.75504,0.0200321,0.0458948,0.0472152,-0.891893,-0.891893
351.504,0.657996,0.396266,2,7,0,-347.43,-0.342921,0.0306027,3.27517,-0.567154,0.76314,-0.338879,-1.74936,0.0140903,0.0159541,0.0464854,-0.714193,-0.714193
352.527,0.902736,0.323236,4,15,0,-346.322,-0.373619,0.00552296,3.20752,-0.557302,0.752213,-0.341179,-1.75191,0.01045,0.0570999,0.0509501,-0.875117,-0.875117
351.706,0.660322,0.378058,3,7,0,-347.027,-0.391669,0.0225865,3.28799,-0.464777,0.766927,-0.329314,-1.75906,0.0203881,0.0475271,0.0281837,-0.824195,-0.824195
353.111,0.993797,0.309803,4,15,0,-349.623,-0.390786,0.0443228,3.21665,-0.585012,0.760695,-0.348944,-1.7521,0.0191595,0.0555671,0.0394965,-0.921103,-0.921103
348.858,0.112263,0.413566,3,7,0,-345.013,-0.392008,0.0360712,3.16449,-0.6171,0.746163,-0.363207,-1.75832,0.0240403,0.0642913,0.0294024,-0.917462,-0.917462
348.961,0.953474,0.152678,5,63,0,-338.089,-0.34338,0.0710672,3.17664,-0.525354,0.748477,-0.341646,-1.75885,0.0278037,0.0295768,0.0233436,-1.23084,-1.23084
350.224,0.964103,0.19228,5,31,0,-343.145,-0.373502,0.00309379,3.33185,-0.593123,0.784482,-0.36967,-1.76438,0.03246,0.0496455,0.0707396,-0.624254,-0.624254
355.387,0.807657,0.245609,4,15,0,-343.893,-0.371194,0.0652038,3.31039,-0.612097,0.771184,-0.361616,-1.75713,0.0234116,0.0488081,0.0208378,-0.736295,-0.736295
351.868,0.845724,0.24993,5,31,0,-348.359,-0.340248,0.0175749,3.31212,-0.509789,0.772771,-0.346673,-1.75509,0.0234074,0.0131383,0.0549072,-0.823849,-0.823849
352.52,0.925254,0.268642,3,7,0,-349.034,-0.341987,0.00181631,3.2479,-0.543973,0.770918,-0.339589,-1.7567,0.020908,0.047553,0.0405667,-0.738701,-0.738701
353.591,0.943938,0.323601,3,15,0,-349.357,-0.353447,0.0440037,3.23322,-0.558758,0.752637,-0.351276,-1.75543,0.0181852,0.0318269,0.0463179,-0.863673,-0.863673
352.219,0.511369,0.399998,4,15,0,-347.751,-0.328989,-0.00859723,3.23151,-0.54873,0.762533,-0.34193,-1.76024,0.0313368,0.0318719,0.0578469,-0.838714,-0.838714
353.093,0.894069,0.266049,4,15,0,-348.147,-0.363858,-0.0140257,3.24388,-0.510615,0.760379,-0.329471,-1.75231,0.0139412,0.0348661,0.068038,-0.83342,-0.83342
353.838,0.919197,0.306092,4,15,0,-349.951,-0.346465,0.0394832,3.23041,-0.487329,0.756414,-0.342593,-1.75755,0.0251225,0.0447864,0.0174194,-0.904407,-0.904407
353.4,0.593332,0.364716,3,15,0,-348.223,-0.339823,0.0520469,3.28866,-0.651631,0.774185,-0.362228,-1.75375,0.0163948,0.0153789,0.0362569,-0.73568,-0.73568
349.56,0.784289,0.273404,4,15,0,-344.943,-0.378564,0.0789948,3.21177,-0.526017,0.755778,-0.347757,-1.76601,0.0289959,0.055672,-0.00106223,-0.959039,-0.959039
352.086,0.937725,0.26896,4,15,0,-342.604,-0.376797,0.0704147,3.21479,-0.473463,0.758089,-0.32465,-1.75152,0.0157207,0.0492005,0.00918433,-0.97684,-0.97684
351.451,0.785117,0.328631,3,7,0,-346.662,-0.361965,0.0358453,3.1837,-0.534569,0.746685,-0.342307,-1.74969,0.0153994,0.0414149,0.000860253,-0.941351,-0.941351
347.878,0.611651,0.323536,3,7,0,-342.718,-0.355454,0.132203,3.18003,-0.47669,0.757344,-0.333689,-1.75599,0.0247898,0.04396,-0.0074119,-1.01631,-1.01631
346.422,0.932754,0.24963,4,31,0,-341.257,-0.37429,0.131661,3.24263,-0.507548,0.756297,-0.331581,-1.76228,0.0248218,0.0621474,-0.00384475,-0.931062,-0.931062
351.021,0.898465,0.302489,4,15,0,-342.396,-0.399383,0.0339559,3.31029,-0.632219,0.7702,-0.359163,-1.74992,0.0155138,0.0510369,0.0123311,-0.682585,-0.682585
353.131,0.48049,0.349048,4,31,0,-343.115,-0.312321,0.0647339,3.23774,-0.496202,0.76169,-0.348759,-1.75759,0.0236979,0.0233821,0.0133884,-0.88613,-0.88613
351.31,0.774284,0.224658,4,15,0,-344.345,-0.305324,0.0456115,3.19987,-0.560908,0.762711,-0.343502,-1.75327,0.0147478,-0.00291329,0.0257182,-0.825984,-0.825984
354.476,0.990642,0.218093,4,15,0,-348.447,-0.358472,0.0178313,3.28164,-0.507588,0.772878,-0.34469,-1.75877,0.0232983,0.0486459,0.0398756,-0.83097,-0.83097
353.354,0.947704,0.285936,3,7,0,-350.767,-0.359857,0.0285239,3.26688,-0.509783,0.761996,-0.34548,-1.75501,0.0205893,0.0497202,0.0454928,-0.716705,-0.716705
353.318,1,0.352776,3,7,0,-350.385,-0.34659,0.0435666,3.27673,-0.490657,0.769626,-0.33745,-1.75675,0.0215963,0.0488712,0.0455161,-0.818633,-0.818633
347.324,0.423057,0.46738,3,7,0,-344.317,-0.399089,-0.031631,3.24326,-0.479439,0.770015,-0.330592,-1.75225,0.0130065,0.0387115,0.0391026,-0.804874,-0.804874
347.34,0.960349,0.279176,4,23,0,-340.587,-0.335223,0.0163491,3.22823,-0.639446,0.777237,-0.355634,-1.76288,0.0266434,0.0125957,0.0136576,-0.73109,-0.73109
350.102,0.859051,0.349962,3,15,0,-341.199,-0.332749,0.0211101,3.28881,-0.515536,0.766983,-0.357846,-1.75689,0.0184127,0.0276769,0.0606472,-0.892342,-0.892342
352.748,0.961742,0.381365,3,7,0,-347.673,-0.350959,-0.00256463,3.26025,-0.546627,0.776234,-0.340805,-1.7559,0.0209336,0.0187685,0.0353296,-0.727259,-0.727259
354.784,0.525292,0.478107,3,11,0,-349.316,-0.357602,0.100066,3.31202,-0.587797,0.774691,-0.355051,-1.75764,0.0230125,0.0300364,0.0115918,-0.732539,-0.732539
352.219,0.566846,0.329924,3,7,0,-350.629,-0.352824,0.0806253,3.30478,-0.644073,0.783407,-0.357335,-1.75717,0.0268296,0.035519,-0.00883864,-0.694361,-0.694361
354.223,0.974367,0.241341,4,31,0,-349.338,-0.371423,0.0821525,3.24677,-0.560015,0.76542,-0.356424,-1.75445,0.0210164,0.0468306,0.0244158,-0.796442,-0.796442
349.158,0.36967,0.307631,3,7,0,-344.475,-0.355762,0.0808393,3.27574,-0.6202,0.768089,-0.338723,-1.74961,0.0132632,0.0563999,0.0055461,-0.751947,-0.751947
350.607,0.998693,0.172506,4,15,0,-344.881,-0.336588,0.0338244,3.30577,-0.49313,0.766318,-0.353879,-1.75992,0.0291871,0.0260511,0.0167997,-0.833724,-0.833724
351.569,0.989503,0.227163,4,15,0,-345.539,-0.31918,0.0177918,3.28659,-0.61284,0.774138,-0.355431,-1.75273,0.013128,0.0264154,0.0691693,-0.753788,-0.753788
351.185,0.605999,0.295076,3,15,0,-343.188,-0.338757,-0.0357912,3.34398,-0.566744,0.781266,-0.354848,-1.76168,0.0310641,0.0183104,0.0605991,-0.669565,-0.669565
351.137,0.322746,0.456786,4,15,0,-345.723,-0.381988,0.0649815,3.1976,-0.563029,0.751238,-0.340065,-1.74711,0.0150009,0.0475815,0.0126706,-0.944785,-0.944785
351.137,0,1.91805,0,1,1,-340.73,-0.381988,0.0649815,3.1976,-0.563029,0.751238,-0.340065,-1.74711,0.0150009,0.0475815,0.0126706,-0.944785,-0.944785
353.143,1,0.225041,3,7,0,-347.769,-0.360662,0.0674666,3.20427,-0.504532,0.755745,-0.336334,-1.75466,0.013927,0.0506863,0.0293135,-0.880287,-0.880287
353.853,0.997268,0.25885,4,15,0,-350.477,-0.316598,-0.0073931,3.21554,-0.53507,0.758308,-0.343401,-1.75686,0.0250878,0.021825,0.063456,-0.896546,-0.896546
350.726,0.557791,0.369649,3,7,0,-348.867,-0.320654,0.000379896,3.21263,-0.563389,0.763285,-0.338435,-1.75473,0.0254047,0.02242,0.0597567,-0.918112,-0.918112
352.315,0.998873,0.160945,4,23,0,-346.111,-0.325347,-0.0159286,3.2276,-0.555505,0.763414,-0.350103,-1.75646,0.0210993,0.0170586,0.0700707,-0.977604,-0.977604
353.731,0.781932,0.270349,4,15,0,-347.051,-0.350839,-0.0219733,3.22403,-0.557281,0.757816,-0.352921,-1.76093,0.0281695,0.0356227,0.0615275,-0.888198,-0.888198
351.29,0.972811,0.243858,4,15,0,-350.269,-0.357806,0.00316222,3.18502,-0.54979,0.757362,-0.353168,-1.76036,0.029593,0.0454864,0.0731563,-0.940057,-0.940057
346.786,0.697013,0.40805,3,7,0,-342.434,-0.316651,-0.033881,3.30937,-0.528173,0.774024,-0.342017,-1.74979,0.0118129,-0.00198618,0.0354772,-0.756861,-0.756861
350.123,0.914371,0.291339,3,15,0,-338.869,-0.32075,0.0438351,3.24331,-0.433109,0.765565,-0.328661,-1.75652,0.0251934,0.0168126,0.044188,-0.90116,-0.90116
353.075,1,0.416689,3,7,0,-348.837,-0.363433,0.0298855,3.22005,-0.587839,0.755271,-0.355693,-1.7527,0.0130805,0.0335225,0.042616,-0.901096,-0.901096
353.075,3.72316e-13,0.785873,1,3,0,-349.144,-0.363433,0.0298855,3.22005,-0.587839,0.755271,-0.355693,-1.7527,0.0130805,0.0335225,0.042616,-0.901096,-0.901096
353.988,0.999979,0.0636084,5,63,0,-350.371,-0.345565,0.0480286,3.26229,-0.529777,0.768501,-0.345228,-1.76373,0.032054,0.0387536,0.0193637,-0.829344,-0.829344
352.017,0.971022,0.121344,5,31,0,-349.152,-0.321088,0.0270562,3.25284,-0.579747,0.763762,-0.361475,-1.74942,0.015588,0.0246295,0.0426308,-0.848013,-0.848013
349.428,0.945179,0.210988,4,15,0,-347.413,-0.346931,0.058823,3.22056,-0.519476,0.774497,-0.329442,-1.75913,0.0232754,0.0213737,0.0110448,-0.782923,-0.782923
350.442,0.98968,0.337313,4,15,0,-343.767,-0.352877,0.0403893,3.31876,-0.72648,0.785092,-0.370575,-1.75951,0.0247676,0.0387595,0.0215202,-0.6941,-0.6941
350.442,0.0112529,0.615659,3,9,0,-347.062,-0.352877,0.0403893,3.31876,-0.72648,0.785092,-0.370575,-1.75951,0.0247676,0.0387595,0.0215202,-0.6941,-0.6941
353.21,0.998441,0.0561806,6,63,0,-347.05,-0.356254,-0.00355701,3.35216,-0.57663,0.789456,-0.3528,-1.75919,0.0249222,0.0419877,0.0543368,-0.685912,-0.685912
348.575,0.989066,0.106066,5,47,0,-345.028,-0.329614,0.059922,3.12743,-0.591746,0.744619,-0.344135,-1.75562,0.0213392,0.0394191,0.00647296,-0.970133,-0.970133
348.494,0.949247,0.192986,4,15,0,-340.894,-0.340261,0.0370873,3.13071,-0.575468,0.743533,-0.344918,-1.75531,0.0201735,0.0102488,0.0266866,-0.986978,-0.986978
354.004,0.990042,0.309079,4,15,0,-343.925,-0.315692,0.0306303,3.30933,-0.584949,0.775064,-0.356533,-1.75722,0.0222639,0.0120646,0.0553709,-0.742367,-0.742367
352.766,0.425896,0.554447,3,15,0,-347.095,-0.343645,0.0441866,3.33609,-0.664029,0.778006,-0.36189,-1.75809,0.0218535,0.0377854,0.0503795,-0.67889,-0.67889
351.403,0.924492,0.188501,5,31,0,-342.622,-0.300813,0.119823,3.22739,-0.511657,0.754006,-0.340038,-1.75502,0.0201083,0.0172162,-0.00549737,-0.901477,-0.901477
353.743,0.953229,0.278126,4,23,0,-346.535,-0.356138,0.00766273,3.28757,-0.637277,0.774096,-0.364328,-1.75489,0.0258219,0.0333612,0.0370193,-0.71687,-0.71687
352.981,0.430873,0.442985,4,15,0,-345.699,-0.355395,0.0240699,3.29259,-0.547703,0.773357,-0.339664,-1.75995,0.0175564,0.0501458,0.043511,-0.803098,-0.803098
352.169,0.999894,0.157404,5,31,0,-350.18,-0.393015,0.0119943,3.2466,-0.51095,0.765385,-0.343869,-1.75811,0.0301174,0.0420485,0.0360886,-0.839425,-0.839425
354.025,0.747176,0.285368,3,15,0,-347.502,-0.332607,0.0149855,3.27246,-0.594235,0.769044,-0.346877,-1.75409,0.0159809,0.0330609,0.0638952,-0.795541,-0.795541
351.408,0.82184,0.251883,4,15,0,-346.089,-0.37858,0.0469936,3.32766,-0.573445,0.776433,-0.344984,-1.75849,0.0284481,0.0532824,0.0437868,-0.809278,-0.809278
350.974,0.910201,0.274313,4,15,0,-346.623,-0.401855,0.0666086,3.28846,-0.566014,0.777955,-0.350836,-1.76073,0.0180924,0.0595861,0.0123055,-0.682099,-0.682099
351.699,0.737956,0.380776,3,15,0,-345.051,-0.395282,0.0489109,3.34228,-0.542074,0.781708,-0.357365,-1.75792,0.0244372,0.0582685,0.00997659,-0.736682,-0.736682
352.701,0.779247,0.327995,4,15,0,-342.814,-0.389776,-0.0232632,3.27082,-0.576529,0.76337,-0.360935,-1.75401,0.0167166,0.0552095,0.0611098,-0.788777,-0.788777
351.831,0.802239,0.31684,4,15,0,-345.795,-0.335671,0.0853747,3.19665,-0.61099,0.759385,-0.349863,-1.75855,0.0236205,0.0169126,0.00327212,-0.782058,-0.782058
349.884,0.914709,0.325799,4,15,0,-343.319,-0.367807,0.00838366,3.21144,-0.560463,0.751577,-0.363505,-1.75343,0.0200551,0.0370723,0.0575605,-1.04804,-1.04804
349.358,0.646979,0.45223,4,23,0,-345.373,-0.366765,-0.0113379,3.17368,-0.540333,0.762582,-0.341592,-1.75751,0.0246047,0.0544112,0.0527813,-0.995599,-0.995599
351.577,0.985452,0.307105,4,31,0,-345.148,-0.364365,0.00926415,3.16557,-0.522231,0.743358,-0.343201,-1.7563,0.0229463,0.0390608,0.060587,-0.924361,-0.924361
349.126,0.898398,0.510948,3,7,0,-346.357,-0.351965,0.0721336,3.23365,-0.459444,0.758264,-0.318063,-1.75142,0.0143926,0.0390155,0.0209581,-1.05803,-1.05803
352.573,0.35895,0.671947,2,3,0,-345.927,-0.359433,0.0651785,3.21476,-0.493833,0.745706,-0.336457,-1.75127,0.0143102,0.035776,0.0197928,-0.923134,-0.923134
353.083,0.993619,0.217776,4,15,0,-349.965,-0.329873,0.0524625,3.2035,-0.517084,0.756452,-0.340117,-1.75267,0.016536,0.033457,0.0247217,-1.04931,-1.04931
354.078,0.746837,0.366567,3,15,0,-347.112,-0.394215,-0.00814073,3.2947,-0.5396,0.769154,-0.345544,-1.75619,0.0233234,0.0601371,0.0410117,-0.78564,-0.78564
351.765,0.679799,0.32631,3,7,0,-345.439,-0.400727,-0.00356093,3.24558,-0.548901,0.768894,-0.342641,-1.75344,0.0154178,0.0632508,0.0762521,-0.823826,-0.823826
347.747,0.872493,0.245572,4,15,0,-344.523,-0.407252,0.000433539,3.25862,-0.584498,0.771887,-0.348833,-1.75191,0.0155878,0.0747414,0.0868119,-0.841188,-0.841188
352.606,1,0.301069,4,15,0,-344.73,-0.336585,0.0721904,3.22312,-0.493136,0.760576,-0.327506,-1.75974,0.023877,0.0231157,0.00520674,-0.868293,-0.868293
352.999,0.710437,0.50564,4,15,0,-346.334,-0.377813,-0.0165732,3.30383,-0.520421,0.777905,-0.336633,-1.76032,0.0215387,0.0504265,0.0509546,-0.717062,-0.717062
353.11,0.819906,0.41165,4,15,0,-349.063,-0.317056,0.0812345,3.2369,-0.570005,0.760606,-0.349055,-1.76138,0.0276232,0.0206666,0.00538538,-0.917599,-0.917599
351.807,0.912996,0.439807,3,7,0,-349.715,-0.349504,0.0757108,3.25314,-0.528021,0.753037,-0.334905,-1.74901,0.0120922,0.037036,-0.00030436,-0.81599,-0.81599
351.807,0.0439969,0.589079,2,7,0,-346.542,-0.349504,0.0757108,3.25314,-0.528021,0.753037,-0.334905,-1.74901,0.0120922,0.037036,-0.00030436,-0.81599,-0.81599
353.985,0.998187,0.0957433,6,63,0,-348.423,-0.362139,0.0195413,3.22726,-0.530346,0.753619,-0.343792,-1.75963,0.0274723,0.0468639,0.0401622,-0.927097,-0.927097
351.201,0.970246,0.158406,4,31,0,-347.291,-0.340313,0.0458677,3.25425,-0.488531,0.763578,-0.344076,-1.75459,0.0217193,0.0403468,0.0359572,-1.03441,-1.03441
349.895,0.786949,0.243444,3,15,0,-341.434,-0.359614,0.054662,3.16945,-0.594629,0.756049,-0.342482,-1.76264,0.0255887,0.0424359,0.030587,-0.968411,-0.968411
348.844,0.990598,0.240746,4,23,0,-343.911,-0.331992,0.0416421,3.21631,-0.440877,0.748283,-0.339314,-1.75382,0.0237292,0.0303482,0.0236593,-1.16045,-1.16045
# Adaptation terminated
# Step size = 0.298744
# Diagonal elements of inverse mass matrix:
# 0.000681573, 0.00113622, 0.00209087, 0.00312456, 0.000122816, 0.000139838, 3.89425e-05, 5.32189e-05, 0.000256606, 0.000399662, 0.0100176
351.159,0.870275,0.298744,4,15,0,-343.882,-0.343415,0.0425294,3.17219,-0.503642,0.749987,-0.350874,-1.75502,0.0238511,0.0308367,0.032441,-1.12562,-1.12562
347.782,0.843186,0.298744,2,3,0,-345.591,-0.34923,0.0259192,3.15855,-0.511284,0.73538,-0.350081,-1.75789,0.0276583,0.0270232,0.023237,-1.12711,-1.12711
346.6,0.748211,0.298744,4,15,0,-340.769,-0.298233,0.0598337,3.19689,-0.581324,0.745137,-0.33721,-1.75594,0.0183216,0.0197629,0.0381638,-0.989152,-0.989152
347.675,0.976505,0.298744,4,31,0,-342.403,-0.384723,0.0416109,3.248,-0.456753,0.746757,-0.328253,-1.75161,0.0169814,0.0423196,0.000840483,-0.897925,-0.897925
350.83,0.995852,0.298744,3,7,0,-344.203,-0.355041,0.0722105,3.23719,-0.528764,0.768775,-0.333788,-1.75564,0.0100508,0.0462059,0.0182759,-0.861453,-0.861453
348.418,0.603989,0.298744,4,15,0,-337.862,-0.359347,0.0921527,3.22698,-0.514669,0.769228,-0.353776,-1.7598,0.0239808,0.0259577,-0.0113821,-0.768506,-0.768506
351.277,1,0.298744,3,7,0,-346.795,-0.353391,0.0786161,3.29305,-0.563205,0.763565,-0.337299,-1.75637,0.0207585,0.049098,0.0160829,-0.860705,-0.860705
347.814,0.597198,0.298744,3,15,0,-342.196,-0.35476,0.0658183,3.27461,-0.582775,0.770959,-0.337062,-1.75425,0.0246525,0.0560095,0.0139502,-0.899186,-0.899186
351.151,0.905154,0.298744,3,7,0,-343.489,-0.353996,0.0757062,3.27125,-0.577631,0.763476,-0.337587,-1.75868,0.0213014,0.0540904,0.0128505,-0.858251,-0.858251
349.886,0.753826,0.298744,2,7,0,-343.289,-0.361272,0.0639462,3.24228,-0.5665,0.76515,-0.33554,-1.75414,0.0264143,0.0532415,0.00733911,-0.85331,-0.85331
354.349,1,0.298744,4,15,0,-348.674,-0.339432,0.042733,3.28874,-0.619284,0.777598,-0.356843,-1.75268,0.0172014,0.0262417,0.0408466,-0.684577,-0.684577
353.463,0.893669,0.298744,4,15,0,-348.379,-0.336358,0.034066,3.31237,-0.511742,0.768159,-0.339118,-1.7524,0.0153283,0.0284016,0.0411583,-0.738562,-0.738562
353.506,0.969727,0.298744,3,15,0,-350.98,-0.347266,0.0462911,3.30673,-0.534493,0.782029,-0.341539,-1.75421,0.0154976,0.0250434,0.0300015,-0.713491,-0.713491
353.49,0.784581,0.298744,3,7,0,-345.124,-0.348207,0.0347793,3.33362,-0.555167,0.780775,-0.35245,-1.75613,0.0231088,0.0451493,0.0308614,-0.656365,-0.656365
353.052,0.944251,0.298744,4,15,0,-350.98,-0.363173,0.0645304,3.3166,-0.56786,0.7798,-0.346201,-1.76103,0.0234616,0.0284686,0.0331203,-0.783053,-0.783053
355.524,0.992181,0.298744,4,15,0,-350.566,-0.3746,0.0329951,3.30695,-0.568523,0.780206,-0.351728,-1.75841,0.020709,0.0417486,0.0324974,-0.722966,-0.722966
349.367,0.737374,0.298744,4,15,0,-345.798,-0.372233,0.127609,3.33132,-0.598192,0.787285,-0.353994,-1.75523,0.0168486,0.0290229,0.00404311,-0.682843,-0.682843
348.281,0.885608,0.298744,3,7,0,-342.463,-0.353344,0.0488409,3.37193,-0.572563,0.773868,-0.353956,-1.75475,0.021843,0.0415498,0.000920004,-0.646127,-0.646127
346.417,0.973576,0.298744,4,23,0,-340.001,-0.330416,-0.0359184,3.14931,-0.499026,0.746655,-0.340998,-1.75296,0.0243277,0.0365393,0.0445716,-0.878352,-0.878352
348.475,0.999228,0.298744,4,31,0,-343.942,-0.393692,0.0537944,3.2864,-0.564286,0.763492,-0.350996,-1.75818,0.0198616,0.0596452,-0.00658965,-0.671906,-0.671906
347.954,0.998051,0.298744,4,15,0,-343.084,-0.298268,0.00193953,3.21739,-0.572313,0.755367,-0.354827,-1.76192,0.0244723,-0.00582931,0.0350655,-0.800666,-0.800666
350.003,0.975663,0.298744,4,31,0,-342.622,-0.380923,0.0138663,3.22631,-0.453251,0.75969,-0.326455,-1.75126,0.0158389,0.0616957,0.0593798,-1.01368,-1.01368
349.668,0.848426,0.298744,4,15,0,-343.182,-0.38454,0.00324302,3.16598,-0.521542,0.741769,-0.352562,-1.75731,0.0198948,0.0609037,0.0501025,-0.976058,-0.976058
354.361,0.89088,0.298744,4,15,0,-347.13,-0.365153,0.0519295,3.28663,-0.495837,0.768908,-0.339096,-1.75478,0.0177021,0.0405768,0.0183536,-0.726718,-0.726718
347.216,0.512787,0.298744,4,15,0,-340.23,-0.284151,0.026501,3.22511,-0.628175,0.761021,-0.35265,-1.75935,0.0193265,0.00251191,0.0126689,-0.769122,-0.769122
353.191,1,0.298744,4,15,0,-343.714,-0.379638,-0.0283703,3.30554,-0.544766,0.773072,-0.347953,-1.76032,0.0257188,0.0561376,0.0521899,-0.76928,-0.76928
352.19,0.921291,0.298744,3,7,0,-346.036,-0.374818,-0.0147618,3.25476,-0.662331,0.769801,-0.364199,-1.75452,0.0191652,0.0517818,0.0657555,-0.733802,-0.733802
348.513,0.860385,0.298744,3,15,0,-343.588,-0.402122,0.00885476,3.38984,-0.520301,0.789881,-0.343378,-1.76101,0.029495,0.0628696,0.0524423,-0.691118,-0.691118
347.678,0.854098,0.298744,4,15,0,-343.807,-0.403635,0.00594749,3.36636,-0.509311,0.79286,-0.34774,-1.76141,0.0312048,0.0604915,0.0617156,-0.667487,-0.667487
351.425,0.934195,0.298744,4,15,0,-341.775,-0.356257,0.045915,3.34005,-0.56663,0.790488,-0.346136,-1.75934,0.0199624,0.0356952,0.00625795,-0.646817,-0.646817
352.742,0.906334,0.298744,4,15,0,-345.594,-0.367501,0.0147195,3.17393,-0.560592,0.755018,-0.340025,-1.75494,0.0193976,0.0481322,0.0384166,-1.01382,-1.01382
352.503,0.823374,0.298744,4,15,0,-345.549,-0.410803,-0.00646616,3.33088,-0.536964,0.7793,-0.342271,-1.75775,0.0196791,0.0659367,0.0588235,-0.684764,-0.684764
355.439,0.940326,0.298744,3,15,0,-346.618,-0.349488,0.0402094,3.2753,-0.530568,0.77241,-0.341587,-1.75694,0.0254011,0.0297983,0.0182424,-0.801587,-0.801587
353.881,0.721745,0.298744,3,7,0,-349.628,-0.356659,0.0392069,3.27299,-0.500695,0.765827,-0.338647,-1.75937,0.0242256,0.0246888,0.0167811,-0.777203,-0.777203
352.946,0.947886,0.298744,3,15,0,-349.713,-0.312203,0.0454197,3.22297,-0.585494,0.758003,-0.352815,-1.75848,0.0218472,0.00861622,0.0430449,-0.898161,-0.898161
353.835,0.849592,0.298744,4,15,0,-348.173,-0.377053,0.0880859,3.24728,-0.535322,0.765077,-0.334548,-1.75528,0.0187575,0.0502858,-0.00606589,-0.873501,-0.873501
353.652,0.97615,0.298744,4,31,0,-351.068,-0.322263,0.0252228,3.21866,-0.627008,0.763479,-0.356072,-1.75867,0.0256416,0.0191899,0.0346965,-0.778326,-0.778326
350.55,0.929699,0.298744,3,7,0,-347.797,-0.293395,0.0420781,3.26828,-0.570161,0.76973,-0.360913,-1.7647,0.0334611,0.00326315,0.0478688,-0.793427,-0.793427
353.891,0.982648,0.298744,3,7,0,-348.898,-0.304742,0.0234657,3.26693,-0.611364,0.773184,-0.354666,-1.75527,0.0229807,0.00705815,0.0394527,-0.779452,-0.779452
353.236,0.850502,0.298744,4,15,0,-349.059,-0.33513,0.0144133,3.23845,-0.523376,0.764226,-0.337337,-1.75403,0.0193619,0.0345154,0.0543965,-0.976039,-0.976039
354.775,0.820156,0.298744,3,7,0,-349.643,-0.347582,-0.00083223,3.24524,-0.530061,0.756682,-0.345052,-1.75601,0.0206435,0.0422807,0.0505134,-0.906432,-0.906432
353.787,0.86956,0.298744,5,31,0,-351.454,-0.349623,0.0639903,3.31375,-0.620896,0.776571,-0.363537,-1.75933,0.0198728,0.0374929,0.0318215,-0.66897,-0.66897
350.738,0.941467,0.298744,4,15,0,-347.86,-0.398591,-0.0388691,3.30299,-0.588828,0.780498,-0.35794,-1.75943,0.0220184,0.0403394,0.051147,-0.69948,-0.69948
347.845,0.783591,0.298744,3,7,0,-343.143,-0.371542,0.0352036,3.35603,-0.530709,0.786872,-0.33779,-1.75495,0.0213864,0.0668064,0.0514906,-0.706212,-0.706212
348.083,1,0.298744,3,7,0,-342.807,-0.414789,-0.00430571,3.33253,-0.505951,0.784428,-0.337773,-1.75838,0.0220885,0.0395213,0.0366302,-0.674624,-0.674624
353.175,0.96913,0.298744,2,3,0,-346.535,-0.386225,0.00619427,3.31282,-0.515923,0.77723,-0.331985,-1.75605,0.0191776,0.0531318,0.0413487,-0.705926,-0.705926
354.063,0.914005,0.298744,4,23,0,-345.65,-0.340883,0.0445935,3.1888,-0.498471,0.747001,-0.337211,-1.75224,0.0191911,0.0353263,0.0383875,-0.975063,-0.975063
352.751,0.710774,0.298744,4,15,0,-348.673,-0.368253,0.0796169,3.23957,-0.546079,0.769052,-0.354447,-1.75863,0.0199264,0.0419663,0.0048731,-0.822117,-0.822117
353.301,0.973216,0.298744,2,7,0,-349.602,-0.370682,0.0660932,3.2577,-0.594269,0.765218,-0.35385,-1.7594,0.0221549,0.0426386,0.00119194,-0.918702,-0.918702
350.682,0.687757,0.298744,3,15,0,-342.808,-0.37787,0.0476789,3.2379,-0.556565,0.771931,-0.355965,-1.7676,0.0352924,0.0409193,0.0117618,-0.824847,-0.824847
345.162,0.758198,0.298744,4,15,0,-331.776,-0.41951,0.0607424,3.42306,-0.687407,0.804176,-0.374704,-1.7648,0.0227366,0.0581471,0.0274958,-0.53533,-0.53533
339.316,0.946936,0.298744,3,7,0,-333.844,-0.407402,-0.000409362,3.50651,-0.690393,0.8183,-0.373875,-1.76985,0.0344071,0.0600515,0.0524725,-0.446825,-0.446825
350.436,0.999741,0.298744,4,15,0,-335.925,-0.32177,0.128602,3.17741,-0.578543,0.748234,-0.346724,-1.75119,0.0175284,0.0167071,-0.0210348,-0.970818,-0.970818
