# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=1132348656
# chain_id=1
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
352.708,0.988919,0.183283,4,15,0,-347.379,-0.362417,0.0400096,3.24339,-0.62947,0.767287,-0.355081,-1.75739,0.0218749,0.0582326,0.0202362,-0.830213,-0.830213
351.222,0.778582,0.241891,3,15,0,-345.595,-0.367153,0.0634398,3.22881,-0.583048,0.766356,-0.351944,-1.75749,0.0169928,0.0542425,0.0541964,-0.828517,-0.828517
351.461,0.949648,0.235969,4,15,0,-345.152,-0.317373,0.027761,3.29316,-0.61812,0.777168,-0.356942,-1.75815,0.0296745,0.00368293,0.0532887,-0.679355,-0.679355
351.182,0.995871,0.293844,3,15,0,-346.566,-0.343212,-0.0137634,3.27431,-0.586978,0.77095,-0.353438,-1.74931,0.0101034,0.0345037,0.047915,-0.748562,-0.748562
348.949,0.56288,0.390351,4,15,0,-341.608,-0.381424,0.106758,3.36315,-0.640127,0.786203,-0.370085,-1.75812,0.0299781,0.0367866,0.025922,-0.658117,-0.658117
349.86,0.999456,0.280072,4,15,0,-346.832,-0.331502,0.0612421,3.30558,-0.648258,0.784781,-0.35637,-1.75494,0.0218993,0.0285508,-0.00853989,-0.664182,-0.664182
353.277,0.589173,0.373454,4,15,0,-346.508,-0.330424,0.0620528,3.30727,-0.629283,0.774298,-0.363144,-1.75328,0.0234797,0.0269243,0.00713121,-0.685836,-0.685836
352.015,0.974548,0.27857,4,15,0,-349.612,-0.38682,0.0213461,3.24837,-0.502076,0.76539,-0.339245,-1.75652,0.0217786,0.0605595,0.0721548,-0.840527,-0.840527
350.954,0.979906,0.358127,4,15,0,-348.371,-0.289423,0.0793274,3.22062,-0.574657,0.758344,-0.349492,-1.75192,0.0160572,0.0171947,-0.00120803,-0.8059,-0.8059
350.432,0.307985,0.463303,3,7,0,-343.1,-0.358568,0.0801556,3.26266,-0.579461,0.765333,-0.356664,-1.7635,0.0327621,0.016682,0.0143427,-0.747372,-0.747372
353.178,0.831798,0.233382,4,23,0,-342.72,-0.384787,0.0197383,3.28839,-0.588058,0.771059,-0.359238,-1.76136,0.0218147,0.0600721,0.0413484,-0.827172,-0.827172
352.521,0.939815,0.245382,5,31,0,-350.295,-0.335539,0.0679239,3.27768,-0.558963,0.777851,-0.346617,-1.75546,0.025004,0.0121034,0.0129374,-0.826588,-0.826588
352.616,0.982604,0.299882,4,15,0,-348.903,-0.36826,0.017503,3.2562,-0.547153,0.76504,-0.339843,-1.75754,0.013887,0.0485232,0.0391677,-0.932867,-0.932867
352.415,0.499986,0.38859,3,7,0,-345.683,-0.306585,0.072068,3.25548,-0.599797,0.7656,-0.351457,-1.76154,0.0246342,0.00679693,0.0139131,-0.849813,-0.849813
351.87,0.975561,0.257336,4,31,0,-348.815,-0.386337,0.0687666,3.22287,-0.562158,0.762176,-0.339171,-1.75203,0.0214271,0.0482408,-1.79506e-05,-0.776342,-0.776342
351.615,0.921563,0.329924,3,7,0,-346.382,-0.370921,0.103912,3.24286,-0.530711,0.762752,-0.33385,-1.75668,0.0182992,0.0540255,-0.0152881,-0.943027,-0.943027
349.588,0.496711,0.392109,4,15,0,-343.078,-0.329635,-0.0638627,3.30849,-0.590243,0.778003,-0.361569,-1.75393,0.0175044,0.0254783,0.0992893,-0.725435,-0.725435
351.129,0.829468,0.259244,4,15,0,-339.731,-0.351434,0.0675139,3.22922,-0.658843,0.769621,-0.364289,-1.76155,0.0334025,0.0266756,0.0144997,-0.745927,-0.745927
353.599,0.939192,0.271383,4,15,0,-347.213,-0.369346,0.0156166,3.25833,-0.500621,0.765999,-0.336121,-1.75915,0.0199295,0.045094,0.0585134,-0.769304,-0.769304
347.236,0.879591,0.330168,3,7,0,-345.27,-0.356074,-0.0749753,3.22949,-0.532843,0.757863,-0.339665,-1.7519,0.00612277,0.035227,0.0814975,-0.895346,-0.895346
348.934,0.785863,0.369875,3,7,0,-343.251,-0.34143,-0.042451,3.2523,-0.509486,0.757192,-0.34098,-1.7608,0.0221983,0.0283039,0.0947506,-0.889465,-0.889465
346.629,0.901427,0.364382,4,15,0,-340.631,-0.344268,0.137894,3.18363,-0.535066,0.745933,-0.332409,-1.74728,0.0175492,0.0442243,-0.0236093,-0.967259,-0.967259
350.785,0.996153,0.420203,3,7,0,-341.668,-0.360243,-0.00637815,3.29824,-0.565592,0.780573,-0.345002,-1.76589,0.030693,0.025769,0.0297303,-0.720438,-0.720438
351.846,0.265099,0.550794,2,3,0,-347.599,-0.348725,0.00928843,3.25749,-0.586415,0.779351,-0.351616,-1.76526,0.0277604,0.0241603,0.0463641,-0.730626,-0.730626
353.336,0.976751,0.26756,4,31,0,-347.654,-0.346706,0.0777327,3.2233,-0.525443,0.763385,-0.335536,-1.75161,0.0189543,0.0385314,-0.00149088,-0.830246,-0.830246
350.751,0.583579,0.341549,4,15,0,-346.637,-0.37722,-0.00298073,3.26562,-0.560995,0.763083,-0.366446,-1.75813,0.0210958,0.0542078,0.0379912,-0.792383,-0.792383
350.429,0.932489,0.25615,4,15,0,-344.995,-0.345617,0.0153089,3.2065,-0.470682,0.764387,-0.322622,-1.75554,0.0143452,0.0317695,0.0204474,-0.865652,-0.865652
350.429,0.0729852,0.615485,2,3,0,-343.656,-0.345617,0.0153089,3.2065,-0.470682,0.764387,-0.322622,-1.75554,0.0143452,0.0317695,0.0204474,-0.865652,-0.865652
350.429,0,1.64115,0,1,1,-349.918,-0.345617,0.0153089,3.2065,-0.470682,0.764387,-0.322622,-1.75554,0.0143452,0.0317695,0.0204474,-0.865652,-0.865652
352.974,0.993849,0.168307,5,31,0,-346.553,-0.347199,0.0765431,3.1911,-0.531521,0.747686,-0.350777,-1.75173,0.0190164,0.0371997,0.0253495,-0.978608,-0.978608
348.106,0.953817,0.176358,4,31,0,-344.016,-0.359916,-0.0481349,3.30688,-0.527939,0.780722,-0.341635,-1.7598,0.02402,0.0495282,0.10976,-0.68694,-0.68694
345.463,0.949894,0.211754,4,31,0,-342.723,-0.356826,-0.0459486,3.31148,-0.526056,0.782957,-0.351941,-1.75826,0.0236762,0.0573543,0.112644,-0.679449,-0.679449
353.961,1,0.285931,4,15,0,-343.415,-0.32014,0.0656401,3.22844,-0.571129,0.764113,-0.349078,-1.75498,0.0161718,0.0237636,0.0286116,-0.899077,-0.899077
352.759,0.929362,0.485567,3,7,0,-349.346,-0.360774,0.0742387,3.19004,-0.538339,0.755536,-0.339299,-1.75622,0.0253532,0.0484294,0.0258422,-0.852014,-0.852014
352.759,4.99421e-05,0.696348,2,7,0,-346.507,-0.360774,0.0742387,3.19004,-0.538339,0.755536,-0.339299,-1.75622,0.0253532,0.0484294,0.0258422,-0.852014,-0.852014
353.361,0.999436,0.0551917,6,127,0,-348.643,-0.341844,0.105399,3.27511,-0.585439,0.772384,-0.341996,-1.7586,0.01952,0.0289947,0.00958488,-0.783841,-0.783841
352.467,0.987105,0.101272,4,31,0,-347.047,-0.340112,0.085634,3.27192,-0.591636,0.766802,-0.346532,-1.76027,0.0190908,0.0376297,0.0259353,-0.810818,-0.810818
354.34,0.999469,0.18196,3,15,0,-350.94,-0.346427,0.0898602,3.25687,-0.605338,0.771374,-0.352176,-1.75421,0.0219135,0.0411546,0.00582626,-0.773031,-0.773031
352.662,0.915277,0.343039,4,15,0,-350.291,-0.363974,0.0478269,3.303,-0.525835,0.780361,-0.349162,-1.75576,0.0245199,0.0318487,0.00582272,-0.741369,-0.741369
351.336,0.17504,0.497485,4,19,0,-346.384,-0.358246,0.0410419,3.30307,-0.576125,0.778539,-0.345258,-1.76471,0.0261142,0.0467832,0.0570837,-0.700813,-0.700813
348.721,0.969621,0.0709,6,95,0,-340.134,-0.356238,0.0540285,3.34076,-0.567136,0.771538,-0.352842,-1.75628,0.0169249,0.0117633,0.00204792,-0.696162,-0.696162
350.412,1,0.123305,5,31,0,-346.998,-0.350616,0.00276196,3.27526,-0.610551,0.770637,-0.366023,-1.75601,0.0311286,0.0165326,0.0395443,-0.768463,-0.768463
351.294,0.98968,0.234862,4,31,0,-347.555,-0.309054,0.044679,3.28255,-0.561419,0.772322,-0.336693,-1.75299,0.0225729,0.0157285,0.0442233,-0.758048,-0.758048
350.674,0.751364,0.430632,3,15,0,-345.55,-0.331554,-0.0126303,3.24661,-0.471508,0.763764,-0.340173,-1.76109,0.0255899,0.0111442,0.0310813,-0.825615,-0.825615
352.751,0.847747,0.378568,4,15,0,-344.907,-0.3994,0.0225274,3.30464,-0.630771,0.779133,-0.354447,-1.75487,0.0197601,0.0580365,0.0196938,-0.738298,-0.738298
353.617,0.696651,0.447075,4,15,0,-350.043,-0.311655,0.051946,3.22962,-0.559958,0.758674,-0.347832,-1.75272,0.0184757,0.033208,0.0242924,-0.855434,-0.855434
350.137,0.681203,0.334652,3,7,0,-342.555,-0.300319,0.0917946,3.29594,-0.577978,0.770703,-0.356931,-1.75894,0.0265285,0.0250747,-0.00900186,-0.692699,-0.692699
348.222,0.942868,0.240529,4,15,0,-344.985,-0.379006,0.109166,3.26083,-0.608386,0.76958,-0.348396,-1.75231,0.0116939,0.0233838,0.00641068,-0.814512,-0.814512
347.867,0.869154,0.377034,3,7,0,-339.114,-0.336598,0.135072,3.22913,-0.528871,0.754704,-0.352744,-1.76359,0.0345707,0.0391066,-0.0203502,-0.949773,-0.949773
350.441,0.29638,0.472798,3,7,0,-338.496,-0.351362,0.01965,3.24034,-0.490637,0.744549,-0.342142,-1.75087,0.0150685,0.0380294,0.0438351,-0.963578,-0.963578
350.117,0.999562,0.111799,5,31,0,-345.435,-0.380155,0.0303763,3.19228,-0.478847,0.757068,-0.332669,-1.75016,0.0135304,0.0429058,0.0365473,-1.07493,-1.07493
350.358,0.944543,0.205615,3,15,0,-341.886,-0.383016,0.0442205,3.20615,-0.473086,0.751177,-0.342716,-1.75587,0.0204068,0.0401723,0.0414747,-1.06815,-1.06815
349.723,0.754398,0.319902,5,31,0,-342.46,-0.303635,0.047387,3.33392,-0.583888,0.773009,-0.363114,-1.75837,0.0269881,0.0233092,0.017289,-0.771212,-0.771212
351.297,0.886394,0.288311,4,15,0,-344.076,-0.351675,0.0566262,3.3207,-0.581755,0.785328,-0.337589,-1.75421,0.0173644,0.0466265,0.0185874,-0.670577,-0.670577
352.541,0.974254,0.377169,4,15,0,-348.333,-0.359658,0.0643532,3.23068,-0.538094,0.759747,-0.327165,-1.75341,0.015604,0.0406116,0.0314215,-0.907869,-0.907869
352.47,0.0800106,0.627398,2,7,1,-348.533,-0.341251,0.0321059,3.23776,-0.562216,0.757679,-0.35394,-1.75053,0.0231385,0.0235872,0.0253087,-0.903352,-0.903352
354.093,1,0.0875675,4,15,0,-350.923,-0.339628,0.0246746,3.25833,-0.562233,0.756746,-0.353273,-1.7548,0.0190306,0.0289214,0.031042,-0.909404,-0.909404
349.999,0.952762,0.156893,4,15,0,-346.189,-0.328451,0.0474963,3.20383,-0.56832,0.758957,-0.341694,-1.74999,0.0113432,0.0093849,0.0331029,-0.735719,-0.735719
350.087,0.986644,0.244884,4,15,0,-345.846,-0.400883,-0.00167556,3.27307,-0.565114,0.773834,-0.350411,-1.76549,0.0320335,0.0548277,0.055135,-0.663992,-0.663992
352.833,0.940281,0.415699,3,15,0,-343.896,-0.337688,0.0727135,3.18385,-0.550537,0.752225,-0.347047,-1.75667,0.0212309,0.0139895,0.0155213,-0.967912,-0.967912
352.833,0.000662698,0.618092,2,7,0,-343.893,-0.337688,0.0727135,3.18385,-0.550537,0.752225,-0.347047,-1.75667,0.0212309,0.0139895,0.0155213,-0.967912,-0.967912
351.921,0.9934,0.0756793,6,63,0,-347.166,-0.385971,-0.0273686,3.22993,-0.500477,0.764849,-0.347249,-1.75329,0.0187611,0.0472207,0.063334,-0.825207,-0.825207
352.901,0.982271,0.130318,5,63,0,-345.412,-0.321946,0.0654944,3.28741,-0.520839,0.780367,-0.338859,-1.75828,0.0218766,0.0221403,0.0127092,-0.772391,-0.772391
352.174,0.911567,0.216108,4,15,0,-348.612,-0.347943,0.0664601,3.2731,-0.604677,0.755455,-0.354482,-1.75402,0.0196557,0.0240752,0.0180452,-0.795319,-0.795319
350.819,0.968444,0.296072,4,15,0,-344.855,-0.324458,0.0612349,3.17009,-0.562365,0.753638,-0.348509,-1.76066,0.0289189,0.0332241,0.0118144,-1.0607,-1.0607
352.644,0.125412,0.46712,4,15,0,-346.837,-0.365597,0.0769439,3.22027,-0.580576,0.757031,-0.352262,-1.75803,0.0245042,0.0435621,0.0203727,-1.03635,-1.03635
352.327,0.993469,0.085343,5,31,0,-346.019,-0.364996,0.0753338,3.21434,-0.583344,0.75779,-0.353486,-1.75858,0.0256875,0.0425286,0.0190917,-1.04771,-1.04771
350.889,0.964838,0.143778,5,31,0,-343.365,-0.395555,-0.0187292,3.21583,-0.455856,0.754855,-0.329283,-1.75642,0.0239686,0.0526549,0.0360133,-0.916217,-0.916217
352.861,0.86682,0.223652,3,7,0,-345.043,-0.381827,0.0248341,3.22485,-0.483529,0.76122,-0.332123,-1.76165,0.023182,0.0507515,0.0315972,-0.924241,-0.924241
351.053,0.713393,0.270694,3,7,0,-345.277,-0.384882,0.042007,3.22178,-0.513936,0.753995,-0.339574,-1.76082,0.018287,0.056952,0.0353697,-0.989805,-0.989805
351.015,0.899285,0.223485,4,15,0,-344.136,-0.369018,0.0148734,3.23285,-0.509706,0.761073,-0.348195,-1.75536,0.0249747,0.0591372,0.0248798,-0.98239,-0.98239
353.376,0.896117,0.292085,4,23,0,-347.354,-0.324344,0.0738278,3.27859,-0.569544,0.768159,-0.351166,-1.754,0.0238457,0.0057281,0.0260784,-0.770731,-0.770731
351.186,0.800015,0.377326,3,15,0,-348.479,-0.378606,0.0524461,3.3416,-0.586976,0.776743,-0.367413,-1.7582,0.0215626,0.045416,0.0528135,-0.684212,-0.684212
350.786,0.756479,0.384791,3,7,0,-343.351,-0.356832,0.0374056,3.27741,-0.620038,0.774065,-0.353113,-1.75835,0.0185918,0.0231177,0.0654345,-0.783423,-0.783423
351.429,0.976042,0.353259,3,15,0,-345.121,-0.326004,0.0360236,3.20271,-0.524443,0.746232,-0.351063,-1.75952,0.026826,0.0159332,0.0326882,-0.939744,-0.939744
351.449,0.145861,0.548575,2,7,0,-348.246,-0.31108,0.0540096,3.21507,-0.532738,0.751021,-0.349993,-1.76081,0.0272017,0.0149416,0.0230364,-1.00311,-1.00311
352.485,0.997688,0.118094,4,15,0,-349.435,-0.323975,0.026882,3.1967,-0.522195,0.759543,-0.345096,-1.75663,0.0261091,0.0167222,0.0123384,-0.949046,-0.949046
# Adaptation terminated
# Step size = 0.248681
# Diagonal elements of inverse mass matrix:
# 0.000675747, 0.00130558, 0.00165133, 0.00214986, 9.23034e-05, 0.000127789, 4.47242e-05, 6.59814e-05, 0.000259644, 0.000574425, 0.0088592
347.659,0.856923,0.248681,4,15,0,-343.97,-0.339039,-0.019656,3.17872,-0.475298,0.752978,-0.343249,-1.75218,0.0167756,0.0504627,0.0531065,-1.08495,-1.08495
348.074,0.971047,0.248681,4,15,0,-339.985,-0.353455,0.0973631,3.30678,-0.577805,0.771342,-0.357744,-1.76177,0.0347047,0.0319889,0.0331725,-0.86123,-0.86123
347.297,0.939346,0.248681,4,23,0,-341.556,-0.382239,0.0347434,3.363,-0.618983,0.778975,-0.355138,-1.75052,0.0145047,0.0266235,0.0487763,-0.774811,-0.774811
347.804,0.989509,0.248681,4,31,0,-340.251,-0.33996,0.00347887,3.30329,-0.548598,0.783326,-0.336041,-1.75676,0.0193954,0.0325213,0.02304,-0.586275,-0.586275
349.55,0.782857,0.248681,4,15,0,-336.367,-0.331154,0.0879119,3.33102,-0.507143,0.774322,-0.345132,-1.75537,0.0166471,0.00724363,0.0173011,-0.777503,-0.777503
352.61,0.912019,0.248681,3,7,0,-342.925,-0.334717,0.0757767,3.25745,-0.565416,0.770907,-0.343518,-1.75375,0.020432,0.0197603,0.00829679,-0.657753,-0.657753
352.049,0.996014,0.248681,3,7,0,-350.626,-0.326332,0.0782749,3.25614,-0.567078,0.77126,-0.343805,-1.75448,0.0209022,0.021579,0.0131133,-0.646092,-0.646092
352.155,0.6983,0.248681,3,7,0,-344.026,-0.333901,0.075017,3.27416,-0.583325,0.769062,-0.341991,-1.75141,0.0219484,0.0239566,0.0206758,-0.696578,-0.696578
351.953,1,0.248681,4,23,0,-350.129,-0.330685,0.0434524,3.28708,-0.544377,0.770599,-0.352184,-1.75776,0.0151896,0.0254762,0.0208255,-0.857964,-0.857964
351.979,0.98347,0.248681,4,15,0,-347.266,-0.371987,0.0224006,3.29754,-0.546716,0.779206,-0.347373,-1.76325,0.0240325,0.0570867,0.0426356,-0.662608,-0.662608
351.002,0.953472,0.248681,5,55,0,-346.028,-0.314819,0.0296206,3.25114,-0.52355,0.762154,-0.345915,-1.75463,0.024419,-0.00251107,0.0107031,-0.930702,-0.930702
352.081,0.996033,0.248681,4,15,0,-346.847,-0.395242,0.0348217,3.25247,-0.605877,0.762584,-0.350927,-1.75653,0.0219408,0.0677144,0.0218803,-0.705176,-0.705176
353.974,0.91251,0.248681,4,31,0,-344.587,-0.386911,0.0317557,3.20792,-0.534651,0.755689,-0.340765,-1.75438,0.0202161,0.04938,0.049148,-0.940313,-0.940313
353.468,0.893669,0.248681,3,15,0,-347.163,-0.360699,0.00420178,3.26796,-0.497317,0.761427,-0.339011,-1.75394,0.0138722,0.0331175,0.0335114,-0.872423,-0.872423
353.32,0.976643,0.248681,4,31,0,-346.229,-0.3559,0.124454,3.28946,-0.566067,0.771128,-0.343601,-1.75804,0.0221488,0.037634,-0.0028475,-0.812005,-0.812005
351.226,0.856439,0.248681,3,7,0,-348.952,-0.361893,0.129555,3.28664,-0.572327,0.771061,-0.340381,-1.75634,0.0220381,0.0321473,0.00377702,-0.821298,-0.821298
349.595,0.885835,0.248681,4,31,0,-343.419,-0.359512,0.0482589,3.37203,-0.683783,0.790035,-0.357725,-1.76147,0.0252944,0.0289587,0.0458251,-0.672563,-0.672563
350.323,0.997619,0.248681,4,15,0,-345.376,-0.391244,0.0860074,3.3314,-0.654271,0.783716,-0.350109,-1.75914,0.0272924,0.0551003,0.0272147,-0.679085,-0.679085
352.303,0.87282,0.248681,5,31,0,-343.78,-0.30937,-0.00417086,3.20468,-0.521492,0.752535,-0.343159,-1.75946,0.024983,0.0234568,0.0497918,-0.959077,-0.959077
350.672,0.707575,0.248681,4,15,0,-343.633,-0.372611,0.0320949,3.239,-0.478775,0.766868,-0.333217,-1.74936,0.00950032,0.0411549,0.0316409,-0.800227,-0.800227
351.369,0.989801,0.248681,4,15,0,-345.235,-0.405863,0.050555,3.21413,-0.558509,0.756125,-0.360403,-1.76063,0.0281358,0.0615446,0.022161,-0.924696,-0.924696
353.039,0.96658,0.248681,4,15,0,-347.311,-0.33649,-0.0112565,3.29106,-0.539196,0.77584,-0.344851,-1.75681,0.0164935,0.0146044,0.0665126,-0.742715,-0.742715
354.209,0.951249,0.248681,4,15,0,-348.477,-0.384794,0.0184674,3.27061,-0.610075,0.768812,-0.357708,-1.75951,0.0214045,0.0523416,0.0613384,-0.768112,-0.768112
350.841,0.78449,0.248681,4,15,0,-344.103,-0.385203,0.0312052,3.25394,-0.572176,0.759189,-0.353016,-1.75953,0.0321064,0.0534259,0.0327239,-0.980513,-0.980513
350.545,0.838068,0.248681,4,15,0,-342.837,-0.361993,0.0252894,3.15512,-0.539047,0.743144,-0.342392,-1.75415,0.0254844,0.0554266,0.036859,-0.944055,-0.944055
351.916,0.943823,0.248681,4,15,0,-348.337,-0.352408,0.0359206,3.27273,-0.471861,0.760703,-0.333105,-1.75475,0.0156042,0.0322551,0.0238646,-0.971397,-0.971397
352.269,0.887523,0.248681,4,31,0,-345.751,-0.331584,-0.00557186,3.23291,-0.506143,0.765399,-0.335824,-1.75318,0.0213122,0.0168402,0.0301086,-0.907951,-0.907951
350.927,0.982632,0.248681,4,31,0,-345.579,-0.339176,0.0809667,3.34924,-0.572438,0.778052,-0.346039,-1.75414,0.0244137,0.034717,0.0187229,-0.629189,-0.629189
353.165,0.995437,0.248681,4,15,0,-348.335,-0.376947,0.0365923,3.24168,-0.604151,0.764835,-0.362279,-1.7564,0.0246403,0.0588182,0.0514992,-0.743047,-0.743047
352.709,0.908791,0.248681,3,7,0,-348.101,-0.349224,0.0177806,3.25441,-0.621198,0.761455,-0.364883,-1.75866,0.0245894,0.0520315,0.056885,-0.822888,-0.822888
354.015,0.951641,0.248681,3,7,0,-349.87,-0.349227,0.0281467,3.24087,-0.620655,0.768957,-0.357149,-1.75725,0.0241069,0.0323517,0.0576707,-0.838917,-0.838917
348.646,0.955532,0.248681,4,31,0,-347.433,-0.322099,0.0864678,3.25466,-0.429486,0.764411,-0.325973,-1.75113,0.0175278,0.0107649,0.0167389,-0.799872,-0.799872
349.616,0.909314,0.248681,3,7,0,-342.542,-0.318253,0.102011,3.27127,-0.476141,0.763965,-0.333108,-1.75275,0.0122542,0.0308361,-0.00949248,-0.839079,-0.839079
348.567,0.878421,0.248681,3,7,0,-341.551,-0.321389,0.100015,3.22937,-0.506229,0.76059,-0.322779,-1.75198,0.0109151,0.00989532,0.00167129,-0.764821,-0.764821
347.623,0.959488,0.248681,4,31,0,-342.305,-0.401459,-0.0298141,3.27999,-0.68909,0.774811,-0.371157,-1.7608,0.0260495,0.0561949,0.0487588,-0.638737,-0.638737
349.901,0.91357,0.248681,4,15,0,-341.386,-0.402967,0.028815,3.26461,-0.65582,0.7703,-0.369605,-1.76161,0.0332877,0.0503894,0.0505907,-0.821658,-0.821658
351.326,0.97746,0.248681,4,31,0,-345.023,-0.312045,0.0759947,3.28198,-0.514763,0.778319,-0.333868,-1.7547,0.0193766,0.00983071,-0.00429864,-0.755017,-0.755017
354.768,0.951138,0.248681,4,15,0,-347.272,-0.358431,0.0194153,3.2714,-0.485703,0.76858,-0.340084,-1.75435,0.0219266,0.0410183,0.0417641,-0.791059,-0.791059
352.984,0.776858,0.248681,4,15,0,-346.936,-0.363799,0.0353016,3.21746,-0.582701,0.751746,-0.357386,-1.74914,0.0140256,0.0438047,0.0360653,-0.876748,-0.876748
352.657,0.918751,0.248681,4,15,0,-349.569,-0.335549,0.0814516,3.29172,-0.50323,0.768741,-0.348878,-1.76214,0.0286079,0.0289505,0.0114443,-0.818652,-0.818652
348.458,0.849351,0.248681,3,7,0,-345.633,-0.336777,0.0576734,3.29186,-0.567422,0.77549,-0.339501,-1.76015,0.0292131,0.021584,-0.00241754,-0.926627,-0.926627
352.376,0.914161,0.248681,3,7,0,-344.416,-0.336629,0.0546252,3.25662,-0.49257,0.767213,-0.350196,-1.75318,0.0199076,0.0231194,0.0360522,-0.783552,-0.783552
353.607,0.997682,0.248681,4,15,0,-350.127,-0.356473,0.0954234,3.25284,-0.574478,0.762733,-0.361259,-1.75566,0.0195872,0.0413218,0.0179926,-0.839366,-0.839366
350.876,0.924389,0.248681,4,15,0,-346.58,-0.364328,0.0865553,3.25699,-0.665691,0.762931,-0.360136,-1.7534,0.0197183,0.0430676,0.0385806,-0.830154,-0.830154
352.523,0.857608,0.248681,3,7,0,-345.381,-0.364088,0.0669443,3.26999,-0.664674,0.766444,-0.365332,-1.75124,0.0138924,0.0426725,0.0194649,-0.787193,-0.787193
353.826,0.901476,0.248681,4,15,0,-348.25,-0.386876,0.0394036,3.26208,-0.546576,0.772776,-0.354142,-1.76267,0.0280858,0.0456374,0.0322799,-0.771293,-0.771293
350.457,0.888762,0.248681,4,15,0,-346.73,-0.347699,0.034301,3.22926,-0.562447,0.757984,-0.354155,-1.74914,0.00862997,0.0472399,0.0312057,-0.835421,-0.835421
349.162,0.871557,0.248681,4,23,0,-339.525,-0.385715,0.0652379,3.28551,-0.664408,0.777139,-0.368967,-1.7681,0.0402464,0.039641,0.0232557,-0.736831,-0.736831
352.91,0.890727,0.248681,4,31,0,-343.771,-0.374984,0.0531609,3.24911,-0.53213,0.754134,-0.343267,-1.75285,0.0131495,0.0408988,0.0325445,-0.815702,-0.815702
354.954,0.990235,0.248681,4,31,0,-350.146,-0.37184,0.0644471,3.26139,-0.570456,0.767387,-0.344618,-1.75119,0.0173218,0.0513349,0.018132,-0.766728,-0.766728
355.425,0.977099,0.248681,3,7,0,-351.878,-0.370522,0.0894352,3.28347,-0.569487,0.768747,-0.34705,-1.7545,0.0213189,0.0359415,0.00287482,-0.769208,-0.769208
354.958,0.966944,0.248681,5,31,0,-352.77,-0.336145,0.00494701,3.25189,-0.543016,0.759575,-0.353247,-1.75515,0.0215824,0.0301671,0.0619621,-0.844571,-0.844571
350.742,0.804443,0.248681,4,31,0,-348.149,-0.403464,-0.00239576,3.25467,-0.56303,0.762439,-0.336036,-1.75392,0.019323,0.0413196,0.0555009,-0.80119,-0.80119
350.531,0.909751,0.248681,4,23,0,-344.785,-0.372333,0.079638,3.28845,-0.629897,0.785842,-0.359909,-1.75818,0.0286954,0.0289552,0.00255731,-0.692625,-0.692625
353.331,0.950955,0.248681,3,7,0,-347.019,-0.35537,0.0846322,3.34792,-0.625292,0.778457,-0.365522,-1.75799,0.0236326,0.0404701,0.0287388,-0.6907,-0.6907
351.152,0.90487,0.248681,3,7,0,-348.169,-0.39071,0.091668,3.30006,-0.674236,0.782425,-0.362742,-1.75576,0.0220712,0.0412202,-0.0067091,-0.651525,-0.651525
349.912,0.931242,0.248681,5,31,0,-344.157,-0.350842,0.126646,3.19941,-0.569035,0.760932,-0.349207,-1.76068,0.0311446,0.050814,-0.011097,-0.867782,-0.867782
348.125,0.990328,0.248681,4,15,0,-345.055,-0.388136,0.0807811,3.24883,-0.599965,0.753945,-0.352119,-1.74734,0.0122541,0.0419634,-0.00177814,-0.976311,-0.976311
350.195,0.888722,0.248681,4,15,0,-343.419,-0.360956,0.0292473,3.19813,-0.579407,0.753711,-0.350014,-1.76382,0.0309845,0.0492009,0.0529277,-0.812886,-0.812886
353.704,0.99862,0.248681,4,15,0,-348.2,-0.369189,0.04594,3.29821,-0.532234,0.77429,-0.334826,-1.75589,0.0181335,0.0467041,0.0418882,-0.691563,-0.691563
352.417,0.896516,0.248681,4,31,0,-349.097,-0.362924,0.0653895,3.25893,-0.608524,0.767738,-0.365225,-1.75831,0.0258084,0.055345,0.0473403,-0.83761,-0.83761
352.91,0.873065,0.248681,3,15,0,-347.23,-0.370225,0.0110329,3.2389,-0.607257,0.765602,-0.344111,-1.75349,0.0200517,0.0407004,0.0298565,-0.721927,-0.721927
355.495,0.939511,0.248681,3,7,0,-348.632,-0.350622,0.0343775,3.24692,-0.585296,0.770533,-0.349294,-1.75665,0.0226626,0.0412117,0.0465864,-0.787636,-0.787636
352.595,0.987745,0.248681,4,15,0,-351.458,-0.332558,0.020915,3.20171,-0.555047,0.753678,-0.35759,-1.75423,0.0243313,0.0130658,0.0268848,-0.932488,-0.932488
352.058,0.960092,0.248681,3,7,0,-349.045,-0.328715,0.036495,3.18135,-0.592204,0.760736,-0.351948,-1.76162,0.0255246,0.0241988,0.0333681,-0.937173,-0.937173
